Id,SalePrice
2734,139929.79979463894
2735,129735.66689580903
2736,119682.80210860935
2737,95844.61104746442
2738,135331.7030388972
2739,159857.14749753708
2740,136756.44203280105
2741,152695.89812123094
2742,176833.30103092603
2743,160369.39281641957
2744,162961.85308317645
2745,149383.88573129947
2746,117876.43934648932
2747,153125.671834303
2748,111897.98925692211
2749,127342.2476384317
2750,118234.36702380431
2751,125121.01178450149
2752,233275.04387306812
2753,152629.479128909
2754,235959.68438748474
2755,125881.70646187897
2756,87084.33098754154
2757,78262.14251295962
2758,103115.76832479998
2759,147929.3336192562
2760,144380.28328713495
2761,142693.71004616207
2762,141245.28230808902
2763,193719.9119127002
2764,172278.73826571295
2765,255860.91222024054
2766,123878.96225287157
2767,68489.90177853787
2768,110185.99400560437
2769,122389.84274951411
2770,138903.61513051408
2771,93917.84549907403
2772,100800.98057890538
2773,184907.60369305307
2774,127557.49865585411
2775,124823.85317921048
2776,138206.3059714922
2777,159241.71537779242
2778,100895.2306166261
2779,142196.93032553233
2780,85014.88403176724
2781,69498.05448872935
2782,90482.88605180052
2783,79833.04159509162
2784,119534.71148547818
2785,141346.7654876134
2786,61861.93365789723
2787,123850.76096390685
2788,74791.72803706421
2789,174862.0941344212
2790,80754.89923514538
2791,121660.11028901601
2792,79896.91058846313
2793,137403.2754859234
2794,88577.25320076663
2795,104240.83018619275
2796,65614.73857500407
2797,198432.08898144145
2798,115922.30004041344
2799,125765.98909591507
2800,51869.999006283106
2801,88739.21747401645
2802,124625.5576823952
2803,165450.7728171877
2804,130680.01017433683
2805,90534.44784763535
2806,73165.31514255481
2807,163686.64625514302
2808,165108.2052808853
2809,113121.04452943646
2810,122567.05326087239
2811,172091.6866257924
2812,163209.2088318314
2813,183422.09728276712
2814,171513.71288538293
2815,96735.67820555044
2816,228827.6523779119
2817,168242.88155533798
2818,137140.03864705664
2819,178625.2819071568
2820,137756.15246890514
2821,100178.66559015005
2822,189761.93776547827
2823,277629.60385417007
2824,176038.1426777346
2825,163796.8354253778
2826,128694.3887256327
2827,129338.6963847682
2828,256864.51419626817
2829,227606.01212120106
2830,225782.5808011706
2831,198324.535952274
2832,240119.22878277296
2833,296013.4808316942
2834,218719.90094178924
2835,228759.83031560935
2836,214354.62370624248
2837,165439.086770776
2838,139624.27600983565
2839,195189.36999043933
2840,192868.05549468697
2841,203861.3481118946
2842,232907.3834243091
2843,147355.74480883538
2844,165959.27880352593
2845,99568.04338238398
2846,213452.00712176334
2847,200439.8421045149
2848,214763.27012406825
2849,201002.3701083702
2850,274853.6915605443
2851,223211.66100754964
2852,231652.9713918505
2853,237144.8442840753
2854,156740.25423892288
2855,208327.172335693
2856,200822.72869996322
2857,198259.2162195989
2858,207978.99510648038
2859,120641.50530070718
2860,127827.92606619647
2861,127250.0668388328
2862,222234.7685417318
2863,125220.31806127925
2864,253471.4557814049
2865,136820.8509317351
2866,155077.19879942175
2867,94131.29702061003
2868,118554.37562493894
2869,94081.80448530485
2870,135851.12217253706
2871,72444.537944583
2872,15489.731255835417
2873,81092.71991812022
2874,158033.39354674704
2875,111759.72730835783
2876,166529.29128876832
2877,115932.56510524468
2878,130375.10377433436
2879,138267.35527482603
2880,99660.97260232997
2881,109492.7240537443
2882,150293.79756014817
2883,175097.72646190785
2884,184208.66670595366
2885,156772.73387057614
2886,212797.20849183912
2887,84122.58806665974
2888,136207.681339443
2889,34366.858968261484
2890,72561.94769787951
2891,140073.1709624488
2892,39370.65997542956
2893,86567.89392249407
2894,42516.787477080856
2895,301179.20612098015
2896,264808.2639239878
2897,222648.40478420205
2898,159483.86871745333
2899,232507.82707213867
2900,159802.57827093563
2901,228120.07649016604
2902,217891.47705852633
2903,312434.8498786845
2904,342993.25152370136
2905,78975.20754184636
2906,211333.87417308352
2907,105509.23859366712
2908,122568.48567235841
2909,162090.97161336397
2910,62412.53170722669
2911,62710.23450283945
2912,166441.20420712268
2913,64858.64731192612
2914,56267.33582722515
2915,62258.17213881445
2916,65312.77414189272
2917,169407.9523291865
2918,107434.2165277545
2919,242096.10753081
